id,low_rep_est1,low_rep_est2,low_rep_est3,low_rep_est4,low_rep_est5,low_rep_est_all,low_rep1,low_rep2,low_rep3,low_rep4,low_rep5,low_rep_all,addiction1,addiction2,addiction3,addiction4,addiction5,addiction6,addiction7,addiction8,dependency1,dependency2,dependency3,dependency4,dependency5,line_time_hour,line_time_minute,extroversion1,extroversion2,network1,network2,network3,network4,lonely1,lonely2,lonely3,lonely4,lonely5,lonely6,rm1,rm2,rm3,rm4,rm5,rm6,rm7,rm8,rm9,rm10,rm11,rm12,sex,age
1192,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,6,1,2,1,1,1,1,1,3,1,0,4,4,3,3,3,4,2,2,2,2,2,2,4,3,5,4,2,4,4,3,5,4,5,5,2,58
1193,4,4,4,3,3,4,5,4,3,3,3,4,3,7,5,4,5,3,5,4,3,2,2,3,3,2,0,4,5,5,5,5,5,4,4,2,5,5,5,2,2,2,4,4,4,4,3,3,4,3,3,2,55
1195,3,3,4,2,2,4,3,3,4,4,4,4,2,3,1,3,3,2,2,2,2,1,3,2,1,0,15,4,3,2,3,2,4,2,2,3,3,2,2,4,4,5,5,5,3,2,4,3,5,4,5,2,38
1199,6,6,6,6,6,5,4,4,4,5,5,4,1,1,1,6,7,1,5,4,1,4,1,1,1,0,30,1,1,6,6,6,5,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,53
1204,3,3,3,4,3,4,1,3,3,3,3,4,1,1,1,2,3,1,1,1,2,1,2,1,2,0,5,5,6,5,6,5,7,1,2,1,2,3,2,4,4,6,6,5,3,3,3,3,6,4,3,2,36
1206,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,3,4,1,1,1,1,1,1,1,2,0,0,6,4,5,5,5,6,1,1,1,2,2,2,5,5,6,5,4,4,2,5,4,5,4,4,2,71
1207,3,2,3,3,3,3,3,2,2,2,3,3,4,4,2,2,4,4,4,4,3,2,2,3,3,0,15,6,3,6,6,4,4,3,3,3,3,3,3,4,4,3,3,3,4,3,5,3,4,3,3,2,45
1208,3,3,4,2,1,3,2,2,4,1,1,2,5,5,1,2,4,5,6,4,3,2,2,2,3,1,0,3,3,4,4,4,4,4,2,3,3,3,3,5,3,4,4,4,3,3,3,2,3,2,2,2,44
1209,6,5,5,5,5,5,5,5,5,6,5,5,1,3,1,2,2,4,2,2,2,2,2,2,3,0,50,3,5,4,4,4,4,2,2,2,3,3,4,4,4,5,4,4,4,4,4,4,4,3,4,2,60
1211,4,5,4,3,3,4,2,4,4,3,3,4,1,4,5,2,3,2,3,2,2,2,2,2,2,0,0,2,6,1,2,2,2,3,3,4,3,2,3,4,5,4,4,4,3,4,3,3,3,4,1,2,46
1213,4,4,4,3,3,4,4,3,3,3,3,3,2,2,2,3,2,2,3,2,2,1,2,2,2,0,,2,4,3,3,3,3,2,2,2,3,3,3,3,4,4,4,4,3,3,3,3,4,3,3,2,57
1218,3,3,3,1,2,3,3,3,3,3,3,3,3,5,1,3,4,3,4,4,2,2,2,3,2,0,10,1,2,4,5,4,5,3,2,3,4,3,4,4,1,3,5,4,4,5,2,4,3,4,4,2,44
1220,1,1,4,4,4,4,3,4,4,3,4,4,1,1,1,1,5,1,1,1,1,1,4,1,2,1,0,2,3,3,5,1,6,1,1,1,3,2,1,5,4,2,5,6,2,1,3,2,3,3,2,2,52
1222,3,4,4,4,3,3,3,4,4,3,3,3,3,4,3,4,3,3,4,3,2,2,2,1,1,0,30,4,5,5,5,5,5,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,3,4,4,2,40
1224,2,2,2,2,2,2,1,1,1,1,1,1,4,4,2,4,4,4,5,4,1,2,1,1,2,1,0,4,4,3,2,4,3,3,1,3,2,2,2,5,4,5,5,5,3,5,4,5,5,5,6,2,68
1229,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,4,5,2,2,2,2,2,2,2,2,1,0,5,6,3,2,3,4,2,2,2,2,2,3,4,4,4,4,4,3,4,4,5,5,5,5,2,69
1240,1,1,1,1,1,2,1,1,1,1,1,2,3,3,1,6,6,3,6,3,2,2,2,2,1,0,,2,2,2,5,5,5,3,2,3,2,2,2,3,2,4,3,3,4,3,3,3,2,2,2,2,62
1244,2,2,2,1,1,2,1,1,1,1,1,1,1,4,5,7,5,2,1,1,4,2,2,4,1,0,5,6,7,6,3,2,3,3,2,1,2,2,2,6,6,2,5,6,2,5,6,3,5,5,6,2,46
1250,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,4,2,1,1,2,2,3,1,3,0,30,6,7,2,1,2,2,2,1,1,2,2,2,5,4,5,5,4,3,3,4,3,3,3,3,2,56
1252,3,2,2,2,2,3,3,3,2,2,2,2,2,1,1,1,2,1,5,1,1,1,1,1,2,0,,4,3,4,4,4,5,2,1,1,2,1,2,3,3,5,3,3,4,3,3,3,4,2,2,2,64
1257,3,3,3,3,3,3,1,1,1,1,1,2,2,2,1,1,3,2,1,1,1,1,2,1,2,0,20,3,3,3,3,4,4,2,2,1,3,3,3,4,4,4,4,4,4,3,4,4,4,4,4,2,52
1261,5,5,5,5,5,4,4,4,4,3,3,4,3,3,2,3,4,3,4,2,2,2,2,2,2,0,,4,7,4,4,4,4,3,4,3,3,3,4,4,4,4,5,5,3,4,5,5,4,3,3,2,54
1281,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,5,1,2,1,1,2,4,1,2,0,0,5,5,3,3,3,5,2,1,2,2,2,2,5,5,4,4,4,4,4,4,4,5,4,5,2,52
1290,2,2,4,2,1,2,2,2,4,1,1,2,1,1,1,3,3,1,1,1,2,1,1,1,1,0,0,1,2,3,4,5,3,2,2,1,3,2,2,4,4,4,4,5,4,5,3,4,4,4,4,2,46
1294,4,4,5,4,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,2,2,2,1,0,30,2,4,3,3,3,2,3,2,4,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,2,25
1300,4,5,5,5,4,4,1,1,2,2,3,2,2,1,1,3,5,2,2,5,1,1,2,1,2,0,15,1,1,3,2,5,3,2,2,1,2,1,2,5,6,5,5,5,4,5,5,4,5,5,4,2,38
1305,4,4,4,3,3,4,4,4,4,3,3,4,3,5,5,4,5,3,3,2,2,2,2,3,2,2,0,4,5,5,5,5,5,4,4,2,5,5,5,4,4,4,4,4,4,4,4,3,4,4,3,2,55
1309,1,1,1,1,1,1,2,2,4,3,3,3,2,2,1,2,5,1,1,2,2,1,2,1,4,0,10,3,3,1,2,2,3,1,2,1,2,2,1,3,3,5,3,3,4,5,3,5,5,5,5,2,48
1315,4,4,4,4,4,4,4,2,3,4,3,4,1,6,7,3,4,3,4,2,2,2,2,1,5,2,30,3,5,6,6,6,6,3,4,2,2,2,2,3,3,4,4,3,3,4,3,4,3,4,4,2,30
1317,1,3,3,2,3,4,1,2,2,2,2,4,1,1,1,1,1,1,1,1,3,1,4,1,3,0,0,1,3,2,2,5,3,4,5,5,4,2,3,1,1,4,3,3,1,3,1,3,4,6,4,2,33
1320,5,5,5,5,5,5,3,4,2,3,4,4,3,6,2,2,4,5,3,4,3,2,3,2,3,0,30,3,3,4,4,4,5,2,2,2,4,4,2,3,3,5,5,5,5,5,5,4,5,5,5,2,36
1330,4,4,5,5,5,5,4,4,4,4,4,5,3,2,1,3,2,1,1,2,1,2,2,1,2,0,10,2,6,2,2,2,1,2,2,2,3,2,2,3,4,4,5,4,4,5,4,5,5,4,5,2,48
1342,5,5,5,5,5,5,5,5,5,5,5,5,3,2,2,4,2,4,2,2,2,2,2,2,1,0,20,1,3,3,2,2,1,4,4,4,5,5,5,5,5,5,2,5,5,5,5,4,5,4,4,2,51
1346,6,6,6,6,6,6,4,4,5,5,6,5,5,7,1,6,6,7,7,7,5,3,4,5,3,4,0,5,7,1,3,4,2,5,5,5,5,4,5,4,4,6,4,4,4,5,5,5,5,5,4,2,43
1357,4,4,4,4,4,4,3,3,3,3,3,3,3,1,1,1,3,1,2,1,1,1,1,1,1,0,0,1,5,1,1,1,1,3,2,4,5,4,5,5,5,5,5,5,4,3,4,2,4,3,3,2,62
1358,4,4,5,3,4,4,4,4,3,3,5,3,1,1,1,3,4,1,4,3,1,1,3,2,2,0,0,1,1,1,3,4,4,3,4,3,3,3,3,5,5,6,3,4,4,4,3,3,4,3,3,2,33
1359,3,4,4,3,2,3,2,1,2,1,2,1,4,3,2,5,5,2,4,3,2,2,2,3,1,0,30,3,4,4,5,3,5,3,3,3,4,3,4,5,5,5,5,5,4,5,6,4,6,3,3,2,50
1362,3,3,2,2,2,3,3,3,3,3,3,3,3,2,1,3,3,2,2,2,2,1,1,1,2,0,0,3,6,2,2,2,3,2,2,2,4,4,2,3,2,3,4,5,3,4,4,4,4,4,4,2,71
1364,3,3,3,3,3,3,1,1,2,1,1,2,1,1,1,1,4,1,4,2,1,1,1,1,2,0,20,4,3,1,1,1,5,4,3,3,5,3,3,4,3,4,4,4,4,4,3,3,4,4,3,2,48
1373,4,3,4,4,4,4,2,2,2,3,3,3,2,1,1,2,5,1,5,2,1,1,1,1,1,0,15,1,1,1,2,1,2,2,2,4,4,3,3,3,4,5,4,4,5,2,4,2,4,2,1,2,54
1377,4,4,5,3,3,5,4,4,5,2,2,4,5,4,5,5,5,5,5,4,4,3,4,3,4,1,0,4,4,3,2,3,4,2,3,1,1,2,1,5,5,5,4,4,4,4,4,2,4,2,2,2,27
1397,1,1,4,1,1,4,4,5,6,5,6,5,4,6,4,6,5,4,2,4,4,4,4,3,3,1,0,2,6,2,6,6,4,3,4,4,3,4,2,5,5,5,5,5,5,5,5,4,5,5,5,2,25
1398,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,3,5,2,3,2,1,1,3,1,1,0,30,5,5,3,3,4,4,2,2,1,2,2,2,4,4,4,4,4,4,4,4,4,5,4,4,2,57
1399,4,5,5,5,5,4,3,4,5,5,4,4,3,5,2,4,6,3,2,2,2,2,2,2,2,0,30,3,4,4,4,2,4,3,3,3,4,4,4,3,3,3,4,4,3,4,3,4,4,4,4,2,50
1405,4,3,3,3,3,4,3,3,3,3,3,4,1,1,1,4,5,1,5,1,1,2,1,1,3,0,0,6,7,3,3,3,4,3,3,3,3,2,2,3,4,4,3,3,3,4,3,2,3,3,3,2,50
1407,4,4,4,3,4,4,3,4,4,4,3,4,3,5,3,5,4,3,3,2,2,3,3,2,2,0,10,3,3,3,3,3,3,3,3,3,4,2,2,2,4,5,5,2,4,3,4,3,3,4,3,2,35
1410,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,4,1,1,1,1,1,1,1,1,0,10,3,3,4,4,2,2,1,1,1,3,3,3,4,3,4,4,5,4,5,3,3,4,4,4,2,65
1416,1,2,1,3,3,2,3,3,1,3,1,3,3,3,2,2,5,3,4,4,3,2,3,3,1,0,0,3,3,4,4,4,5,3,3,2,2,2,2,3,3,4,3,4,4,3,3,3,4,3,3,2,63
1417,1,2,2,1,2,2,1,1,3,1,1,2,2,2,1,2,5,1,2,1,3,2,1,1,3,0,0,4,6,2,2,2,2,2,2,3,4,3,3,4,4,4,5,3,3,4,3,4,4,5,5,2,51
1418,3,2,4,3,3,4,3,3,4,3,3,4,2,5,2,6,5,3,4,3,1,1,1,1,1,4,30,1,2,1,1,1,1,3,2,3,4,4,5,2,2,4,4,3,3,3,2,4,4,3,3,2,75
1429,3,3,3,3,3,4,3,3,3,3,3,3,4,5,5,4,5,3,3,3,3,2,4,2,3,0,30,4,2,6,5,5,5,3,3,3,3,3,3,2,2,2,5,5,2,5,2,5,2,5,5,2,44
1431,2,2,2,2,2,4,1,1,1,1,1,2,4,5,1,4,4,4,1,4,4,4,4,4,3,6,0,5,5,4,5,4,5,3,2,3,2,2,2,5,3,5,5,3,3,4,3,3,4,2,2,2,54
1432,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,1,2,2,2,2,2,1,3,0,0,4,6,3,3,3,4,2,2,2,3,2,2,3,3,4,3,3,4,5,2,5,5,4,5,2,51
1437,4,4,4,3,3,4,3,4,4,4,3,4,1,2,2,4,4,1,4,1,2,1,2,2,1,0,,2,2,2,3,2,4,2,3,1,5,3,5,4,4,5,3,4,3,3,3,4,4,4,4,2,41
1438,2,2,3,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,3,2,3,1,0,1,5,3,3,4,3,4,1,3,2,1,1,3,3,5,4,2,5,5,4,3,5,4,4,2,39
1439,4,4,4,3,3,4,2,3,3,3,3,3,4,3,2,2,4,2,4,2,2,2,2,2,2,0,0,3,3,4,4,4,4,2,3,3,4,4,4,3,3,3,4,4,3,4,3,4,3,4,4,2,55
1452,5,5,5,5,3,5,4,3,3,3,3,4,2,2,3,2,4,2,2,2,3,3,2,2,2,0,20,1,3,2,2,3,2,2,2,4,4,4,4,2,2,4,3,3,2,3,2,3,4,4,4,2,30
1453,4,4,5,4,4,4,3,3,5,4,4,4,1,1,3,1,1,1,1,1,1,1,1,1,4,0,0,5,5,4,5,3,5,3,3,2,3,3,3,4,4,5,3,4,4,4,3,3,4,3,3,2,51
1456,1,2,2,1,1,2,3,2,2,2,3,2,1,5,4,3,1,2,1,1,2,2,2,2,1,0,0,3,6,1,1,1,1,2,2,4,4,3,4,1,2,1,1,2,1,3,2,5,2,4,2,2,46
1460,3,3,4,4,3,4,3,3,3,4,3,4,3,3,3,5,5,4,5,4,3,2,3,3,2,0,,2,5,5,5,5,5,3,3,2,2,2,2,3,4,3,4,4,3,4,3,3,4,3,4,2,57
1467,5,4,5,4,4,4,4,4,4,4,3,4,3,3,5,4,4,2,2,3,2,2,2,2,2,0,5,2,2,2,4,4,3,5,3,4,4,3,4,5,3,3,3,3,3,3,3,3,4,3,3,2,31
1468,3,4,4,3,3,4,2,3,2,2,3,2,2,2,2,1,4,2,1,2,1,1,2,1,2,0,20,4,4,1,2,2,2,3,3,4,4,4,4,4,3,5,3,3,5,4,3,4,5,4,3,2,43
1469,4,3,3,3,3,3,3,5,2,3,2,2,2,2,1,5,3,1,4,2,2,1,1,1,2,0,30,2,5,1,2,3,3,2,1,3,2,2,3,5,4,5,2,5,1,5,5,2,5,5,6,2,33
1471,2,2,3,4,3,3,2,2,4,4,3,3,1,4,1,2,2,2,1,1,1,3,2,1,3,1,0,2,6,1,1,1,1,3,2,1,5,5,4,2,3,3,4,6,2,4,6,3,1,3,4,2,34
1473,3,3,3,3,3,4,2,2,2,2,2,2,2,5,1,4,3,2,5,3,2,1,1,1,2,0,30,4,4,2,2,2,2,3,4,2,3,2,3,2,4,3,4,5,3,3,4,4,4,3,4,2,36
1474,4,5,5,5,5,4,4,5,5,5,5,4,2,2,1,2,5,1,2,1,1,1,1,1,1,0,10,4,3,5,5,5,5,1,1,1,2,2,2,5,4,5,5,5,4,5,4,3,4,3,3,2,65
1475,5,5,3,4,4,4,,,,,,,4,3,3,2,3,3,4,3,4,3,1,2,2,2,0,4,6,3,2,3,2,4,2,3,5,3,5,2,1,3,6,5,3,3,4,4,5,3,2,2,66
1484,5,3,4,3,4,4,3,4,5,3,2,4,4,5,4,3,2,3,3,2,3,3,3,2,1,0,30,4,3,5,4,2,2,4,2,2,3,5,4,4,2,3,4,5,3,4,5,2,3,4,3,2,54
1487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,6,2,2,2,4,2,2,4,4,0,10,5,3,5,5,5,5,2,2,2,2,2,2,5,5,5,2,5,5,2,5,5,5,5,5,2,30
1498,3,3,3,3,3,4,3,3,3,3,3,4,4,3,2,3,3,4,3,3,3,3,3,3,3,1,0,3,5,4,4,5,4,3,3,3,3,3,3,4,3,3,3,4,3,2,2,4,2,4,3,2,22
1508,4,4,4,3,3,4,4,3,4,3,3,4,2,3,1,5,5,3,3,3,1,2,2,1,2,0,30,2,2,3,3,3,2,4,2,2,4,2,2,5,4,5,5,5,4,5,5,4,5,4,4,2,28
1511,4,5,5,4,4,4,4,5,4,4,4,4,3,3,2,3,5,3,3,3,4,3,2,4,3,0,30,3,4,3,4,4,4,4,3,3,4,3,3,3,3,3,4,4,3,4,3,4,4,4,3,2,53
1520,4,5,4,4,5,6,2,3,3,3,2,4,3,4,1,2,3,3,2,1,4,2,4,2,3,1,0,2,2,2,2,2,1,3,2,3,3,3,3,4,4,3,5,5,3,3,3,2,3,3,2,2,34
1524,2,2,2,2,3,3,2,3,3,3,2,3,2,2,2,2,4,2,2,2,3,2,2,2,3,0,5,3,5,3,2,2,1,3,3,3,3,4,3,3,2,3,2,4,2,4,3,5,3,4,5,2,35
1529,5,5,5,5,5,5,4,5,5,5,5,5,2,2,1,3,3,1,3,2,2,1,1,1,1,0,5,2,7,2,1,4,1,4,2,3,5,4,5,5,5,6,5,5,5,5,4,4,5,4,4,2,55
1531,5,5,5,4,4,5,4,4,3,3,3,4,2,2,1,2,2,1,1,1,1,1,1,1,3,0,5,2,2,3,4,2,4,2,2,2,4,3,3,4,3,4,4,3,4,4,4,3,3,3,3,2,39
1541,4,5,5,4,3,5,4,4,4,3,3,4,5,3,3,5,6,5,5,5,2,2,4,2,3,1,0,2,3,3,3,3,3,4,4,4,4,4,4,4,5,4,4,4,3,3,4,3,4,3,3,2,32
1547,4,3,4,2,3,4,4,3,4,1,2,3,1,1,1,1,1,1,2,2,3,1,1,1,2,0,0,2,6,2,2,2,5,3,2,1,2,2,2,1,1,1,6,6,1,6,1,6,1,6,6,2,35
1550,4,5,4,4,3,4,3,2,2,4,2,4,1,3,2,2,2,2,2,2,2,1,2,1,3,0,15,2,4,2,2,3,3,3,2,3,5,2,3,3,3,2,3,3,3,5,4,3,4,5,4,2,37
1555,3,3,4,3,3,4,2,2,2,2,2,4,2,2,2,2,3,3,3,2,2,2,2,2,4,0,15,3,5,3,3,2,5,2,2,2,2,2,4,3,3,5,3,4,3,4,3,4,5,4,4,2,52
1557,3,5,4,4,3,4,4,3,4,3,1,3,5,3,4,6,2,3,5,1,3,2,2,3,4,0,35,4,4,4,5,2,3,4,2,3,2,2,3,4,3,2,3,3,5,4,3,4,3,5,5,2,54
1559,5,5,5,4,4,5,4,4,4,3,3,4,3,3,2,3,3,2,2,3,1,1,2,2,2,3,0,1,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,2,24
1560,4,4,4,4,4,4,4,4,4,4,4,4,3,5,2,2,5,2,2,2,4,2,2,2,3,1,,2,3,2,2,2,2,2,2,2,4,3,4,2,2,5,2,3,4,4,3,4,4,4,5,2,45
1562,4,4,4,4,4,4,3,3,4,3,3,4,3,3,2,2,5,2,2,2,2,2,4,1,2,0,0,3,3,2,5,4,5,4,3,4,3,3,3,4,4,4,4,4,3,3,4,3,3,3,3,2,53
1564,6,5,6,5,5,5,4,4,5,4,4,4,3,2,1,5,5,2,3,2,2,1,1,1,2,0,10,2,3,5,3,5,3,4,4,3,4,4,3,5,5,5,5,4,4,4,4,4,4,3,4,2,62
1573,1,1,1,1,1,2,1,1,1,1,1,1,3,3,2,3,4,2,3,3,3,1,2,2,1,1,30,6,5,3,2,3,2,2,2,1,3,2,2,4,3,4,4,3,3,4,4,4,4,5,5,2,58
1578,2,2,2,2,2,3,1,1,1,1,1,2,5,3,2,2,4,3,3,2,4,4,2,4,2,1,0,5,5,2,2,2,3,2,3,1,4,2,3,5,4,3,3,3,3,4,3,3,3,3,4,2,42
1580,4,4,5,5,4,5,3,3,4,4,4,4,1,1,4,5,4,1,2,1,1,1,1,1,1,0,10,2,6,1,1,1,1,3,2,3,3,2,2,3,3,4,3,3,3,4,3,3,4,3,3,2,50
1586,4,5,5,5,6,4,4,4,5,4,4,4,3,2,2,3,5,2,5,6,3,4,4,2,2,1,0,5,5,4,3,5,5,4,2,4,2,2,2,4,4,5,4,3,5,4,5,3,5,4,3,2,47
1594,3,2,2,2,2,4,1,1,1,1,1,2,4,2,1,5,1,1,1,1,1,2,5,1,3,0,5,5,4,4,5,5,4,5,3,3,5,3,3,3,3,3,4,4,4,3,4,2,5,2,2,2,37
1595,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,5,5,5,5,2,4,4,2,4,2,0,5,5,5,5,5,5,2,2,2,3,3,2,4,4,4,4,4,4,4,4,3,4,3,3,2,49
1598,1,1,3,4,2,2,1,1,1,2,1,2,2,2,1,1,6,2,5,2,1,1,1,1,1,1,0,3,2,1,1,1,1,2,1,3,3,3,4,5,6,6,5,6,6,5,5,3,5,4,4,2,63
1603,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,5,4,2,2,3,3,2,2,3,4,5,0,5,4,5,5,5,4,2,2,2,4,4,2,3,3,3,3,4,4,4,3,3,3,3,3,2,34
1610,1,1,1,1,1,2,1,1,1,1,1,1,3,3,4,4,5,5,3,3,2,2,2,2,2,6,0,4,4,4,4,4,4,3,3,3,2,2,2,3,3,5,3,3,3,3,5,3,4,3,3,2,45
1620,4,5,5,4,4,4,4,4,4,4,5,4,3,5,2,4,3,3,3,2,2,2,2,2,2,1,0,3,3,2,3,2,3,2,2,2,3,2,2,4,3,5,4,4,4,4,4,4,5,5,5,2,55
1622,3,3,3,3,3,4,2,2,2,2,2,4,2,2,2,5,2,3,4,6,2,2,3,1,3,0,30,3,5,1,4,4,4,4,3,3,3,2,3,3,3,4,3,3,3,3,3,3,4,3,3,2,42
1634,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,4,2,1,2,2,2,2,2,3,0,0,1,3,1,1,1,1,1,1,1,5,5,5,4,4,4,4,4,3,4,4,4,5,4,4,2,43
1637,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,2,2,2,2,2,2,2,3,0,15,7,7,7,7,7,7,1,1,1,1,1,1,6,6,6,6,1,5,5,2,5,5,5,4,2,77
1638,4,5,5,4,4,5,4,5,5,5,4,5,3,1,2,4,2,1,1,1,1,3,1,1,4,0,30,1,1,2,4,2,2,2,2,4,5,4,3,3,3,5,3,4,4,4,3,4,4,4,4,2,35
1646,4,4,4,3,4,4,3,3,3,3,3,3,3,2,1,4,4,3,4,2,3,3,1,1,2,0,0,2,3,4,4,4,3,4,4,3,4,3,4,5,5,5,5,5,4,3,4,4,3,3,3,2,47
1654,5,5,5,4,4,4,3,3,5,3,3,4,3,5,1,6,6,2,5,1,1,1,1,1,4,0,0,3,2,5,5,3,4,4,3,4,4,2,4,4,4,4,4,3,5,3,5,3,5,4,4,2,37
1657,4,4,4,4,3,4,3,3,3,3,2,4,1,2,1,4,5,3,3,1,1,1,2,1,1,0,2,1,3,2,1,2,1,3,3,3,5,5,5,3,3,3,4,4,4,3,3,3,4,3,4,2,46
1667,2,2,2,2,2,4,2,2,2,2,2,4,2,2,2,2,2,2,2,4,2,2,2,2,2,0,10,2,7,2,2,2,2,5,3,5,5,5,5,1,1,1,2,2,2,2,1,2,2,2,2,2,39
1680,3,3,3,2,2,4,3,3,2,2,3,2,5,5,5,5,6,3,3,5,3,3,4,3,3,1,0,5,4,6,6,6,6,4,4,4,3,3,3,3,4,4,3,4,3,4,3,3,3,3,3,2,39
1681,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,2,4,2,2,2,2,1,1,1,1,0,10,2,2,4,3,4,4,3,3,4,4,3,3,3,4,3,4,4,4,3,4,3,4,4,3,2,50
1684,5,4,5,5,4,5,5,5,5,4,4,4,1,2,1,2,3,2,2,2,3,1,1,1,1,0,10,1,1,2,2,2,1,2,2,2,2,3,3,3,3,5,3,3,4,5,3,3,4,3,3,2,38
1710,3,3,4,3,3,3,1,1,1,1,1,2,1,3,1,5,5,3,2,5,1,1,1,2,1,0,0,6,7,1,1,3,3,1,1,1,4,1,2,3,3,5,3,4,5,3,3,4,3,4,4,2,59
1711,4,4,4,3,4,4,3,3,3,2,2,4,2,2,1,3,4,1,2,1,1,1,1,1,2,0,5,1,4,1,1,1,1,2,2,2,3,3,2,3,3,5,3,3,4,3,3,4,4,4,4,2,55
1719,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,3,2,4,4,4,3,2,3,3,2,2,4,4,6,4,5,3,5,5,4,5,4,5,2,53
1720,4,4,4,4,4,4,3,3,4,3,3,4,3,3,2,5,4,3,6,4,2,3,2,2,2,0,10,3,5,4,4,3,3,3,3,3,3,2,3,3,4,3,3,2,3,3,3,3,4,3,3,2,57
1721,3,3,2,2,3,3,2,2,2,2,2,3,1,2,1,2,5,3,3,1,4,2,1,2,2,0,20,4,4,2,5,5,5,4,4,4,5,4,4,3,4,4,4,4,5,4,3,5,4,5,5,2,32
1727,3,3,3,3,3,3,1,1,1,1,1,2,2,4,1,3,3,2,1,1,2,1,2,1,2,0,20,6,7,3,2,3,2,1,2,1,3,3,3,3,2,5,4,4,3,4,4,4,5,4,4,2,65
1728,3,3,3,3,3,3,1,1,1,1,1,1,2,2,1,4,5,2,3,3,3,3,2,2,1,0,0,1,5,3,3,3,3,3,3,3,3,3,3,3,4,6,3,3,4,3,3,2,5,3,3,2,50
1729,4,5,5,4,5,4,3,3,3,3,3,4,3,2,2,5,3,5,5,4,4,4,4,3,1,0,0,5,5,4,5,4,5,1,2,2,2,2,2,5,3,4,3,3,3,3,2,3,3,3,3,2,46
1733,4,4,4,4,4,4,3,4,4,3,3,4,2,5,1,4,3,1,1,2,4,3,2,1,2,1,0,3,5,2,4,5,4,1,3,1,3,4,4,3,3,4,4,3,3,4,3,4,3,4,5,2,47
1734,2,2,2,2,2,4,2,2,2,2,2,4,1,2,2,2,2,2,2,2,3,3,3,3,4,1,0,3,5,3,3,3,3,3,2,2,4,4,4,3,3,3,4,4,3,4,2,4,3,5,5,2,37
1735,2,3,2,2,2,4,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,3,0,30,6,7,4,4,4,4,1,1,1,3,3,3,3,5,6,6,6,3,3,4,3,5,3,2,2,54
1738,4,4,4,3,3,4,1,1,1,1,1,1,3,2,3,3,3,3,4,2,3,4,3,2,2,0,10,4,4,5,5,4,4,3,3,3,3,2,2,4,4,4,4,4,4,4,4,3,4,4,4,2,42
1741,3,3,3,3,3,4,1,1,1,1,1,2,2,1,1,4,4,1,2,1,1,1,3,1,4,0,5,5,4,5,5,5,4,1,1,1,2,2,2,3,3,5,3,3,4,4,3,3,4,3,3,2,70
1751,3,3,3,3,3,4,2,2,2,2,2,3,3,4,5,3,5,3,1,1,2,2,2,3,4,0,30,2,5,6,6,6,6,4,2,3,2,2,2,3,3,4,3,3,4,3,2,3,3,3,3,2,30
1752,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,2,2,1,4,3,3,1,1,1,2,5,0,2,3,2,2,1,3,4,4,3,3,3,3,3,3,4,4,4,3,3,3,4,4,3,3,2,33
1756,3,3,3,3,3,3,2,3,3,3,3,3,2,5,1,2,3,1,1,1,2,1,1,1,2,0,3,2,4,3,4,4,5,2,2,2,4,3,3,3,3,4,3,3,3,3,4,3,4,3,3,2,56
1762,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,3,4,4,2,55
1774,4,4,5,4,4,4,4,4,4,3,4,4,1,1,1,4,6,1,6,1,1,1,3,1,2,0,0,6,6,4,4,4,5,2,3,2,3,3,3,4,5,5,4,5,4,6,4,4,6,4,4,2,71
1778,3,4,4,4,3,4,3,3,4,4,3,4,2,3,1,1,1,1,3,1,1,1,1,1,1,0,15,3,5,4,3,4,4,2,2,2,2,2,2,4,4,4,4,3,4,4,3,4,4,4,4,2,64
1782,5,4,5,3,3,4,3,3,4,3,3,4,5,1,6,5,3,1,3,1,1,1,1,1,2,0,15,2,6,5,6,1,2,4,5,5,5,5,5,6,6,2,5,6,1,3,6,1,1,1,1,2,40
